Open,Close,High,Low,Volume,Adj_Close,MA
0.017004536851671415,0.017116781431371485,0.01650281183463758,0.017615483248333612,0.12702482594290476,0.017116781431371485,0.007133282914583382
0.018598457930454882,0.01797689766058904,0.017769759642947008,0.019017275319368667,0.16053489479242414,0.01797689766058904,0.007397761323022544
0.017895021674202486,0.02003547635970648,0.01927222819157986,0.018711280414335386,0.17078015761199206,0.02003547635970648,0.007698659300086447
0.02086329241109369,0.01953815723622575,0.02057166223936233,0.02125022728835021,0.22037162790810047,0.01953815723622575,0.007973996461392012
0.019858958772339952,0.0165012452432842,0.01918695079117759,0.01804553191917366,0.27652663961662705,0.0165012452432842,0.008167797570071382
0.01838295698229428,0.02012515852545051,0.01964987847752598,0.018880818840651133,0.3547683548372281,0.02012515852545051,0.008433516702413138
0.02901181197437528,0.02952124513406317,0.031848310175402975,0.028168229976063205,0.8972380443739854,0.02952124513406317,0.008891945581362052
0.03139456001415053,0.03562361222462314,0.037638916558488285,0.03167065122006797,0.7968395436453745,0.03562361222462314,0.009460704446112288
0.035436287119220526,0.03334083180376208,0.036912041241777854,0.03475129199104092,0.5424878141908785,0.03334083180376208,0.00995820709939666
0.033964350890603116,0.03504068676339198,0.03564509343346842,0.03548320188420855,0.3247793021283173,0.03504068676339198,0.010470094439478196
0.035574539944700945,0.038028679794014295,0.03762267016903816,0.03706694175364488,0.36102740206041023,0.038028679794014295,0.011021266146568919
0.04053927554521351,0.03694436102247168,0.03988043928956327,0.0391344898114132,0.5146471371504654,0.03694436102247168,0.011529562124527794
0.03836796944028646,0.03914154084965237,0.038954589638865285,0.039411538116347664,0.2972539940696128,0.03914154084965237,0.012060561715395575
0.040494551095444864,0.03866867587355192,0.039596186737745065,0.04026750260771887,0.2758826102401876,0.03866867587355192,0.01256260160517211
0.040250580576598284,0.03736423038767785,0.04055045592162607,0.03919651003514185,0.3377227217913921,0.03736423038767785,0.013021891027070366
0.036290178614839436,0.03452298439703598,0.03600243798053,0.03613654766645948,0.35039427164264897,0.03452298439703598,0.013412819997433377
0.03366345923770312,0.028265719431089763,0.03271324751401769,0.0300166154375232,0.4823115458879987,0.028265719431089763,0.013678050344462955
0.029170390969967982,0.029570164916963838,0.029927584767625286,0.03036809417066865,0.27212597359600355,0.029570164916963838,0.013956859372050691
0.03045934910482184,0.028000754505921318,0.029830127684062933,0.02866030636220346,0.2690230328104569,0.028000754505921318,0.01419899549504846
0.029064667547000437,0.02765833407840828,0.028741855010283687,0.029098624063248587,0.2588019361963839,0.02765833407840828,0.014427119877817269
0.0284384851430296,0.03383815010666137,0.033302052634539864,0.029611378851679436,0.3644010043474999,0.03383815010666137,0.014750637048298005
0.034984946775069865,0.03342235656944882,0.0357587969064809,0.03367617156253608,0.4072247287947583,0.03342235656944882,0.015056730810939821
0.03304134321367501,0.034592282499323286,0.035157806380799836,0.034234403519904366,0.2893891024912937,0.034592282499323286,0.015371820354300845
0.03184183479687296,0.029566089088970213,0.03156405680615638,0.030959413070016206,0.5086853342548706,0.029566089088970213,0.015597126207232104
0.028393760693260925,0.02954978085350712,0.03076409685105817,0.03020269109185227,0.44095591842455617,0.02954978085350712,0.01581513643608015
0.028910159023922875,0.02752788952982088,0.029513388892771667,0.02885052235841298,0.40439244951075465,0.02752788952982088,0.015995332637522317
0.02842628927725933,0.02828609692989498,0.027710427942297684,0.02917718900656214,0.2132027230480349,0.02828609692989498,0.016181556338921904
0.026543672411346145,0.02653325210344085,0.027515512957744584,0.027022807807672026,0.3007399692122538,0.02653325210344085,0.016336059260780397
0.02796681781025216,0.02751973787383364,0.02805558626677197,0.02916891997635705,0.30183711494172283,0.02751973787383364,0.016500525122737062
0.030752110453379805,0.030471050093676257,0.030646334028611256,0.031654108165276765,0.37158803386168665,0.030471050093676257,0.016702996499127487
0.031150595224905327,0.032358415296711414,0.03179145803018254,0.032816073388459134,0.15752136896720867,0.032358415296711414,0.01692664533909297
0.03300474906824835,0.03303509793109879,0.03297719432695133,0.03372165539064825,0.2593517173713932,0.03303509793109879,0.01715352495306488
0.03314706090704117,0.03341420491346158,0.032997500883264294,0.034854668186953916,0.18719263607386136,0.03341420491346158,0.017379367730292614
0.03365125682381701,0.03259077523909377,0.032794459025558324,0.034565210509933955,0.1911848932216208,0.03259077523909377,0.017587743175618658
0.03281770541305655,0.032362496868775084,0.032392449373292005,0.034151704893885124,0.15219030403503114,0.032362496868775084,0.01778740200930996
0.03283803240168332,0.032770133005930346,0.03220971407189898,0.033758870188555334,0.14266156920838746,0.032770133005930346,0.017987171755931564
0.03250461134627045,0.03109473793775077,0.03206353089884065,0.033105525238701236,0.1520223489068415,0.03109473793775077,0.018159639732008136
0.031231914638615105,0.0291136089969079,0.03023620404261929,0.03084363332879558,0.1670271458986322,0.0291136089969079,0.01830189907311073
0.02893455157397789,0.02852253270027095,0.029212896490930545,0.030091045865734183,0.1833453761590714,0.02852253270027095,0.018432932837561502
0.028893891867123,0.02992888783586992,0.02913980531311558,0.02998353515471865,0.1860749490697217,0.02992888783586992,0.018578451255261606
0.03018692129300646,0.029203291162651943,0.029700184361027518,0.031149628233828868,0.10491274791506047,0.029203291162651943,0.018711261754103987
0.029674587705258288,0.02871412369515845,0.02900986199008016,0.030388771740562405,0.11710822351806773,0.02871412369515845,0.018834753876833053
0.029198854811052607,0.03207307205215633,0.031300110810651136,0.030450799455862605,0.2696102716039832,0.03207307205215633,0.018996196781410166
0.03204107431783503,0.03251739556474278,0.032059470731977825,0.0333701708307249,0.2789166773400737,0.03251739556474278,0.01915910279084791
0.03161819781476898,0.031168111047450275,0.03197825349843838,0.0330765786386024,0.20842264760114126,0.031168111047450275,0.01930206717485508
0.03154094314397297,0.032639688457342934,0.031982312847872826,0.03332468700261273,0.17955974006829348,0.032639688457342934,0.01945898036641376
0.03367159036055962,0.03465342894562338,0.03521465770859189,0.03552455119721818,0.23911131195912985,0.03465342894562338,0.01963566000105573
0.035424091253450266,0.034135725758685946,0.03497913696826845,0.03615722523635324,0.1340789413268695,0.034135725758685946,0.01980232742355723
0.03444415589435289,0.03517520713997302,0.03456088092655202,0.035995955840242566,0.0949345216662114,0.03517520713997302,0.0199770192385165
0.035887628281885665,0.03582743070349148,0.035271509853812326,0.037232345664858085,0.08782240738905889,0.03582743070349148,0.020155113749358914
0.036578867853853315,0.03746206338882768,0.03718004822157432,0.038514224311966806,0.14837566849765932,0.03746206338882768,0.020347413189797454
0.03778244756168499,0.03780855964433435,0.03728157201142672,0.0393040274053321,0.10074166084663873,0.03780855964433435,0.02053929392006709
0.037648259479118346,0.037865623697989334,0.03726938578883941,0.0396224250232762,0.06504455039982979,0.037865623697989334,0.020727623591566244
0.03813212922578188,0.039781530364538485,0.03918199086289145,0.03965137162337503,0.14351584457263256,0.039781530364538485,0.020932504309555195
0.04067752918920842,0.037820786307733764,0.03985201321695305,0.03994496381549753,0.1864277756699474,0.037820786307733764,0.021112166884003903
0.03993342667798529,0.04186456895510626,0.04137884848876169,0.041144138009809136,0.3852866474464774,0.04186456895510626,0.021330613221594456
0.04155987715928163,0.0385178472615078,0.041090535770080636,0.040325394975519714,0.33449411673727186,0.0385178472615078,0.02150964690951022
0.038327303185315714,0.03811428613176472,0.03864191101443686,0.03980850650438315,0.2002448036616632,0.03811428613176472,0.02168082875716233
0.03899008546431456,0.03609239480807847,0.038235841195307714,0.03794358381490984,0.252551347145125,0.03609239480807847,0.02182788555360025
0.0371847232691974,0.03825288233633937,0.03756581802381772,0.03838190151595497,0.2349390165804333,0.03825288233633937,0.021993794612011758
0.038754246068324484,0.038746124811245036,0.03912919888453385,0.03964310342556678,0.1832922105069826,0.038746124811245036,0.02216131791400409
0.0392096519739034,0.038126513615745566,0.038970836028315414,0.04020134120971295,0.16916343846438242,0.038126513615745566,0.02231938915857579
0.03868512252038497,0.03887656935983245,0.038248020878467806,0.03909313383922885,0.1988153726066392,0.03887656935983245,0.02248171445466654
0.03911206458487925,0.038856191861027234,0.03884089270528001,0.04056109479984138,0.16650394754966738,0.038856191861027234,0.022640689963466156
0.03936416622658233,0.040747638636126064,0.03990479947331186,0.04059417508264592,0.2343868187848745,0.040747638636126064,0.022814795239164812
0.04138503018837456,0.04234966059460613,0.04193922753667364,0.04246736680232431,0.3203061374912091,0.04234966059460613,0.0230008415758833
0.04288136469664836,0.03965923747193832,0.042052924470258914,0.04166102648094568,0.2737281930203162,0.03965923747193832,0.023157996254147974
0.037941020827676315,0.03828141805578332,0.03837796420150322,0.0397133985062784,0.21885278189274526,0.03828141805578332,0.02329933664481746
0.03877051322512436,0.035982335143529214,0.03801656030500721,0.03810898772612305,0.2250985377029052,0.035982335143529214,0.023416771816101828
0.03639183074677736,0.032900578375099195,0.03556794208879062,0.03488361478705275,0.3409827429126557,0.032900578375099195,0.02350377921572566
0.033647192080903235,0.03143307597261871,0.0326888816082703,0.03321717629159718,0.2591704708301813,0.03143307597261871,0.02357586373169741
0.03256153902843971,0.03637366878929145,0.035600428328263684,0.034399806598720745,0.29927308053871265,0.03637366878929145,0.023691159272756817
0.03642029458786198,0.03590080381319098,0.03537708727110033,0.036901537842431664,0.16110400893182936,0.03590080381319098,0.02380017395615355
0.036932621627494326,0.036822067309290066,0.03774855332521073,0.03737293665867816,0.29684921012757304,0.036822067309290066,0.023915411950429094
0.038424890574339864,0.03897440318156372,0.03842263666356356,0.03959761959745461,0.2333271306739227,0.03897440318156372,0.02404750836473729
0.03870545523861308,0.03745798756083407,0.0385444539308745,0.039146892524323976,0.45813084066979,0.03745798756083407,0.024164121227312044
0.047313446268901854,0.04318939932501847,0.04672276621809312,0.044534914027695806,0.7976926106993448,0.04318939932501847,0.02432813224539572
0.04342622686839493,0.04518683075725438,0.04532993525361114,0.04542395880187157,0.3158172648205293,0.04518683075725438,0.02450641171985605
0.04362140082792877,0.042537175761500005,0.043047805949337416,0.04409659632665068,0.3603592064784759,0.042537175761500005,0.024659214804954727
0.0431294007769232,0.03914154084965237,0.042499606584585584,0.04116481557970288,0.315144235997496,0.03914154084965237,0.024780915023817733
0.039754514145649976,0.04020547555773829,0.039908858822746286,0.04075957899385913,0.2791353814998027,0.04020547555773829,0.024909453028267074
0.041299645213236535,0.03732754301224667,0.04055045592162607,0.03866308433599197,0.4175714896774048,0.03732754301224667,0.02501208187110988
0.037725519879515716,0.035860041430347614,0.03673743281353769,0.03692221624472225,0.461626482294629,0.035860041430347614,0.025100999572415107
0.035566403092243064,0.03562361222462314,0.036782097918742436,0.03726129143256008,0.3189286637779992,0.03562361222462314,0.025186549268774523
0.034017213011344125,0.037902316817490574,0.03709071719373643,0.035164804266264484,0.9378662690520312,0.037902316817490574,0.02528909578126417
0.03838829642891321,0.03881542947818386,0.039835767644931325,0.040159991896703336,0.6270284508737284,0.03881542947818386,0.025397306450839527
0.03883557121163564,0.04011171756400063,0.039628672977218116,0.040664470995754376,0.4020241613722533,0.04011171756400063,0.02551408749142017
0.040108267919290966,0.0399038240777201,0.03979922205602384,0.0417023757939553,0.2532171261065098,0.0399038240777201,0.02562739250391072
0.04038476784065045,0.03992420814117681,0.039429697825802176,0.04164034891105193,0.2063093129306113,0.03992420814117681,0.02573908637607686
0.03956747130897265,0.03724193667449625,0.03945405719212236,0.03904765001111668,0.327872576431666,0.03724193667449625,0.02582825575823515
0.03826631076023268,0.03829365128383422,0.03765921575794564,0.038332277345962375,0.3790070589486246,0.03829365128383422,0.025924143416124375
0.03422864839807646,0.03623099101265312,0.035779096923366664,0.03567341788041807,0.6277945195879171,0.03623099101265312,0.026002821642052074
0.036578867853853315,0.03499991863647856,0.035807522995976886,0.03702972695573778,0.2424933724181428,0.03499991863647856,0.026070981467767426
0.03529804084185596,0.035864117258341245,0.03578721725709233,0.03717031794955787,0.19007324776885484,0.035864117258341245,0.026144614067696553
0.036635794717508094,0.035077374138823184,0.035738491167596365,0.03557830988231332,0.2263829715249598,0.035077374138823184,0.026211276456287052
0.035277707305113336,0.03471865121991708,0.0348938595678662,0.03655419362438874,0.17711170345165891,0.03471865121991708,0.026274294047128752
0.035350902144082486,0.03546463195659178,0.03492634498991086,0.03653351605449499,0.18497055347860425,0.03546463195659178,0.02634187006116892
0.035582671067557435,0.03501215186452947,0.03472331048906048,0.03684777998973336,0.16467214917315307,0.03501215186452947,0.026405156789660603
0.036021808997822,0.03619837946521555,0.03567757967294147,0.037658260652992416,0.2107244786745317,0.03619837946521555,0.026476122171367522
0.036558540865226564,0.0347268020553229,0.035779096923366664,0.03680643067672374,0.19561093375801386,0.0347268020553229,0.026535479580604614
0.03457020630594719,0.03315739164428038,0.03366751751532708,0.034817453389046835,0.27622697866849005,0.03315739164428038,0.02658277895248801
0.033269045757207225,0.032598926074499567,0.03226656621711943,0.03367617156253608,0.2665000809567881,0.032598926074499567,0.026625446662573198
0.03303727765224675,0.031710274125838066,0.03216504814926584,0.033572789539845195,0.1951783586796549,0.031710274125838066,0.026661255306680696
0.032179321413714074,0.03056480234334385,0.031129561731845407,0.031678920250273045,0.2710252029357103,0.03056480234334385,0.026688552838405613
0.030947284412913625,0.0320404613253002,0.03177927834702245,0.03235707811752027,0.25340320588882065,0.0320404613253002,0.02672571886956461
0.031516544864316584,0.030813463956537814,0.03121483913224767,0.03268788510754985,0.17275332829065154,0.030813463956537814,0.02675391021499201
0.031691386105622284,0.03231765291386805,0.03163309517396412,0.03301455758247692,0.20082962583464006,0.03231765291386805,0.026792018041696643
0.0323744953732479,0.03262338596594992,0.031941707092102506,0.03405246238067783,0.17235579421026026,0.03262338596594992,0.026831687211249386
0.03256153902843971,0.0329658006493929,0.032660456353088466,0.033614144679632696,0.18193165313761905,0.0329658006493929,0.026873133923669273
0.03333816930514673,0.032036385497306565,0.03256705861896055,0.03386224721686516,0.13688463778482876,0.032036385497306565,0.02690778661879436
0.03203294401349301,0.032191284193274265,0.0318767354305848,0.03391187138685775,0.11774983627395764,0.032191284193274265,0.02694300993595756
0.03314299534561293,0.032301350422475006,0.03212850256035835,0.03442048500101134,0.09002636533019484,0.032301350422475006,0.02697849563454377
0.03354147438753708,0.03318592736372433,0.033728429009981964,0.035144125863973884,0.2124414875749452,0.03318592736372433,0.027019334001183105
0.03328530718440575,0.032431794971062404,0.03311119781684957,0.03395322069986738,0.15734858059792006,0.032431794971062404,0.02705470956307774
0.033118597065956545,0.03279051788996852,0.03236808346754461,0.03458588807982771,0.15158614889765834,0.03279051788996852,0.027091955071693923
0.03202480716103515,0.03281497121676734,0.03234371756179722,0.033775414075743374,0.16453923504293105,0.03281497121676734,0.02712887775650084
0.03357400297153547,0.03262338596594992,0.03297719432695133,0.03474715747593839,0.1502702990084604,0.03262338596594992,0.02716409896297167
0.03283803240168332,0.03476348943075409,0.0339395903839852,0.034685130593035005,0.19634800302560868,0.03476348943075409,0.02721250272391296
0.03600148282770972,0.03610054646406572,0.03594558583530955,0.03788155693200646,0.21241007150780167,0.03610054646406572,0.02726875616530633
0.03661546854739582,0.03636551138923415,0.03569788541182604,0.037885690614712184,0.12766402207824518,0.03636551138923415,0.027325968462312167
0.036428424892204006,0.0382161957814896,0.03771606790316608,0.03832400914815414,0.2356495030219837,0.0382161957814896,0.027394032383057033
0.038424890574339864,0.03751913482771559,0.03791098288771919,0.03948596771216181,0.12435687685626652,0.03751913482771559,0.02745692121811702
0.03818092578509465,0.03800015063922185,0.03778915908098105,0.039845721302290235,0.1315052404416614,0.03800015063922185,0.02752200288121026
0.038144331639668,0.03829772629124641,0.03763484985219825,0.038642413425272935,0.1779406043001344,0.03829772629124641,0.027588111613787165
0.03833544003777358,0.03787785692604023,0.03759424409642794,0.038774736221284765,0.15936283382592095,0.03787785692604023,0.02765085396325213
0.03825411489446241,0.037274547401352366,0.03761049048587806,0.03892772992801564,0.14955860425663525,0.037274547401352366,0.02770917937802849
0.03696515021149272,0.03464527728963615,0.035978072074782604,0.03667824156341761,0.2815048779485788,0.03464527728963615,0.027750963100387573
0.03472064926759652,0.03544832372112868,0.03497913696826845,0.036194440034260304,0.15922991969569894,0.03544832372112868,0.02779705508015249
0.03665206269282245,0.037254169902547166,0.03665215459570703,0.03807176626904125,0.20494996387152253,0.037254169902547166,0.02785334743028579
0.04041322513361922,0.03998534884340685,0.0401037738072994,0.04133021949091609,0.375737371345163,0.03998534884340685,0.027925134420895975
0.04116139238775612,0.04248010514319354,0.041931107202947966,0.042740287251330944,0.4316893869275323,0.04248010514319354,0.02801075189573302
0.05030204972402118,0.047204646252947007,0.0496464926212466,0.04891811184806808,0.8075645056440163,0.047204646252947007,0.028122996891974037
0.04823645476434443,0.05035161873101924,0.04994699074508652,0.05026614606640483,0.4824782927059136,0.05035161873101924,0.028252233065456857
0.04921232456201355,0.04840310790226544,0.0488343464435611,0.05058455034352364,0.4200171096734899,0.04840310790226544,0.02836871211075633
0.04830557749376948,0.04882297644689016,0.048367364312348685,0.04994361393335822,0.2495789038692509,0.04882297644689016,0.028486265354067446
0.04891956321345557,0.048688450326239086,0.04886683186560575,0.050344716836496266,0.2110990548597028,0.048688450326239086,0.02860170641105128
0.04989949939106743,0.04891265286856415,0.048935863693986295,0.05039020066460842,0.2229537869652318,0.04891265286856415,0.02871710951592351
0.049956426254722214,0.04984614959271416,0.049524675353935656,0.05137848711959464,0.2374788847779485,0.04984614959271416,0.02883648262370199
0.04987510111141104,0.0514359448877948,0.05133169647127247,0.05183748322293035,0.4323781237841373,0.0514359448877948,0.028963445894848578
0.05206268092125384,0.0523775924473506,0.05203420506480712,0.054186213268338834,0.29381514302768685,0.0523775924473506,0.02909425118285138
0.05262787008162717,0.051757980431269696,0.051522551288962735,0.053723083482297436,0.18256239110103625,0.051757980431269696,0.02922016078978704
0.05253841381545953,0.05218192562446948,0.05177837858559913,0.05396705150442733,0.16442444556683022,0.05218192562446948,0.02934702136898418
0.05237576925843858,0.05136664678550748,0.051473826016895166,0.05353700200119048,0.1345767651600647,0.05136664678550748,0.029468008321822222
0.05134704306962983,0.05209224345872545,0.05118957346507697,0.05324340980906797,0.1542540979842966,0.05209224345872545,0.029591638022023876
0.05277018192041999,0.05351490026513602,0.052886956998262936,0.054570773116685685,0.2791063820532088,0.05351490026513602,0.02972165575160601
0.0535183491745569,0.052467268048443136,0.05298847424868812,0.05468242416958165,0.21755264003711905,0.052467268048443136,0.029844605007264588
0.05285557344367386,0.05267924392736879,0.05252555228433853,0.05431853606435067,0.18027385144066813,0.05267924392736879,0.029967371883179123
0.053058877707549724,0.05341706726398617,0.05274077382520458,0.054835418708709366,0.1380941563698491,0.05341706726398617,0.0300927713237182
0.05341669704261898,0.05426495682980432,0.05348388817450957,0.055509442060854036,0.18984246050637849,0.05426495682980432,0.030221346778537807
0.0546568708958773,0.056723026574741264,0.056131481542142106,0.05688228836418707,0.29937337029151656,0.056723026574741264,0.030361567306560047
0.057393372709293525,0.05673117741014708,0.05661876941223906,0.05884645939364558,0.23624278336688376,0.05673117741014708,0.030500354728157875
0.05774712648293455,0.05772174557318498,0.05682180391308945,0.059417100723099366,0.19846737924751245,0.05772174557318498,0.03064287509907425
0.05854001900535458,0.0633634743510439,0.06349358830224078,0.060682436315416886,0.5201389073491841,0.0633634743510439,0.030813294886844922
0.0641512754576675,0.06358767689336896,0.06647416603318627,0.06514419824670586,0.7063298542052814,0.06358767689336896,0.03098311033765593
0.06243130314877528,0.06554841520610362,0.06466307820955944,0.06395742676530508,0.4391325782199651,0.06554841520610362,0.03116128201223555
0.06577772593896385,0.06489212237924304,0.06579195663910901,0.06712904101928023,0.32940229723949394,0.06489212237924304,0.03133426068078431
0.06557442085657353,0.06766406452352752,0.06672186645666983,0.0675218815513879,0.2962619713340467,0.06766406452352752,0.031519616822839124
0.06922172875154622,0.07225816108469359,0.0717368722509771,0.0717065885185677,0.5407780551521135,0.07225816108469359,0.03172641146376224
0.07482078933808893,0.07663213667559825,0.07762086982876312,0.07693746848175671,0.8558848335310923,0.07663213667559825,0.03195320805574121
0.07706935666192782,0.07659136854868484,0.07635798218731654,0.07800433319840587,0.4370941587864693,0.07659136854868484,0.032177520420027354
0.07628052970093606,0.07347700023281724,0.07616306720276342,0.07503119647927375,0.4567521586463053,0.07347700023281724,0.03238401781909131
0.0744914281145029,0.0778305917602652,0.07797008832010023,0.0768589110300147,0.5478104209511329,0.0778305917602652,0.03277249816370101
0.08047270631577119,0.0787192502735782,0.08034156091363782,0.08036132561484474,0.5915210451400545,0.0787192502735782,0.03314917737382665
0.07874460370253694,0.07319165780884357,0.07774269363550128,0.07527516450140367,0.6250371555409476,0.07319165780884357,0.03349599699175699
0.07543883407108737,0.07594322737781148,0.07583820889517491,0.07633374770189519,0.3998057037078204,0.07594322737781148,0.03386580748394183
0.07636184911464584,0.07439011207292909,0.07534279496935346,0.07611045724965902,0.30872690012832216,0.07439011207292909,0.03422554924086201
0.07344644049849565,0.07449203403137551,0.07408803910563012,0.0746631746913371,0.31132114228820096,0.07449203403137551,0.034581907650256774
0.07294630932463357,0.07269841451335649,0.07289012312570124,0.07517178830549068,0.2453715674925867,0.07269841451335649,0.03493288518714759
0.07148656978030091,0.07125129043026264,0.07129019095407882,0.07090438271229163,0.5078503918550215,0.07125129043026264,0.035285065245104094
0.07118567157928507,0.07232746493105095,0.07169626077320798,0.07323656970290891,0.30303092549317145,0.07232746493105095,0.03564189242805592
0.07311302026159726,0.07349331503293184,0.07250841267289229,0.07440679729712166,0.25370286683695753,0.07349331503293184,0.03600886983821482
0.07192977327199372,0.07610220764584283,0.07550116436499911,0.07268247226064314,0.5112952844483212,0.07610220764584283,0.036386323574643574
0.07680099359302624,0.07656691440130453,0.07656913702189258,0.07815732107835888,0.3679715612093731,0.07656691440130453,0.03676915814665009
0.07745157345813901,0.07716206652593513,0.07738940925530252,0.07968731474865265,0.2546658901259298,0.07716206652593513,0.03715176849888208
0.07677252975194161,0.07732919762937229,0.07840053058440398,0.07878998845831921,0.3418031855892079,0.07732919762937229,0.0375337470075111
0.07795170463200105,0.08040279699774502,0.07969589792589643,0.0800636055667944,0.4321582113141336,0.08040279699774502,0.03793107313384201
0.08120460559459372,0.08319513551420778,0.0823231912766432,0.0818334144313851,0.432930321579696,0.08319513551420778,0.03833620560318309
0.08420540491548334,0.08233908198368085,0.08426422242330545,0.08519937836427548,0.4629350823221785,0.08233908198368085,0.03873263490785656
0.0826684172484705,0.07855618843348318,0.0822866456877357,0.08112631662321375,0.44498925812165696,0.07855618843348318,0.0391020173355294
0.07935044602164931,0.07913911963878438,0.08007355475126976,0.08066732717905276,0.3670496204697423,0.07913911963878438,0.03947327495179733
0.07963508279546666,0.07795696704551049,0.07898120964920166,0.07991473305681665,0.2243505936428377,0.07795696704551049,0.03983460654422109
